"ID" "RESPOND" "AGE" "INCOME" "SEX" "MARRIED" "FICO" "OWNHOME" "LOC" "CLIMATE" "BUY6" "BUY12" "BUY18" "VALUE24" "ORGSRC" "DISCBUY" "RETURN24" "COA6" "C1" "C2" "C3" "C4" "C5" "C6" "C7" "PURCHTOT"
"772522296" 0 47 47 "F" 1 677 0 "E" "20" 0 0 0 67 "C" 0 0 0 0 0 0 0 0 0 0 0
"772849204" 0 31 59 "F" 0 646 1 "E" "20" 0 0 0 189 "U" 1 0 0 0 0 0 0 0 0 0 0
"773358366" 1 55 40 "M" 1 709 0 "E" "20" 0 0 0 125 "D" 0 0 0 16 35 0 0 0 32 0 83
"773864221" 0 52 39 "F" 0 686 0 "E" "20" 0 0 0 247 "D" 0 1 0 0 0 0 0 0 0 0 0
"775781982" 0 38 72 "F" 0 682 1 "E" "20" 1 1 1 165 "R" 0 0 0 0 0 0 0 0 0 0 0
"775857266" 0 45 29 "F" 1 715 0 "E" "20" 0 0 0 190 "O" 1 0 0 0 0 0 0 0 0 0 0
"776039574" 0 34 71 "M" 1 705 0 "E" "20" 1 1 1 357 "" 0 0 1 0 0 0 0 0 0 0 0
"776422252" 0 44 65 "F" 1 728 1 "E" "20" 0 0 0 165 "O" 0 0 0 0 0 0 0 0 0 0 0
"776500463" 0 42 61 "F" 1 698 0 "E" "20" 0 0 1 505 "R" 1 0 0 0 0 0 0 0 0 0 0
"777**0887" 0 37 60 "F" 0 763 1 "E" "20" 0 1 1 150 "" 0 0 0 0 0 0 0 0 0 0 0
"777488818" 0 45 62 "M" 1 681 1 "E" "20" 0 0 0 165 "R" 0 0 0 0 0 0 0 0 0 0 0
"778366808" 0 48 57 "F" 1 660 0 "E" "20" 0 0 0 223 "C" 0 0 0 0 0 0 0 0 0 0 0
"778496030" 1 31 41 "F" 0 670 0 "E" "20" 0 0 0 247 "D" 0 0 0 16 0 26 26 0 40 0 108
"779242798" 0 NA NA "" NA 656 NA "E" "20" 0 0 0 222 "U" 0 1 0 0 0 0 0 0 0 0 0
"779383061" 0 39 55 "F" 1 675 0 "E" "20" 1 1 1 483 "U" 1 0 0 0 0 0 0 0 0 0 0
"780971165" 0 49 25 "F" 1 722 1 "E" "20" 0 0 0 250 "D" 0 0 1 0 0 0 0 0 0 0 0
"781357185" 0 20 42 "F" 0 731 1 "E" "20" 0 0 0 108 "R" 0 0 0 0 0 0 0 0 0 0 0
"781789068" 0 34 32 "F" 0 706 0 "E" "20" 0 0 0 90 "P" 0 0 0 0 0 0 0 0 0 0 0
"782170014" 0 41 66 "F" 1 721 1 "E" "20" 0 0 0 159 "R" 1 0 0 0 0 0 0 0 0 0 0
"782544788" 0 47 18 "F" 0 677 1 "E" "20" 0 0 0 293 "O" 0 0 0 0 0 0 0 0 0 0 0
"782992897" 0 38 52 "F" 0 740 0 "E" "20" 0 0 0 99 "O" 0 0 0 0 0 0 0 0 0 0 0
"783760394" 0 36 56 "M" 0 697 1 "E" "20" 0 0 1 409 "U" 0 0 0 0 0 0 0 0 0 0 0
"784180290" 0 31 40 "M" 0 690 1 "E" "20" 0 0 0 140 "P" 0 0 0 0 0 0 0 0 0 0 0
"784370163" 1 44 60 "M" 1 648 0 "E" "20" 0 0 0 102 "U" 0 1 0 0 19 0 0 0 40 0 59
"784536786" 0 42 21 "F" 0 724 1 "E" "20" 0 0 0 234 "U" 0 0 0 0 0 0 0 0 0 0 0
"784541903" 0 54 26 "F" 0 720 1 "E" "20" 1 1 1 200 "P" 1 0 0 0 0 0 0 0 0 0 0
"784947328" 0 37 45 "F" 0 688 1 "E" "20" 0 0 0 205 "P" 1 0 0 0 0 0 0 0 0 0 0
"785669999" 0 41 45 "M" 1 707 0 "E" "20" 0 1 2 332 "I" 0 0 0 0 0 0 0 0 0 0 0
"785975711" 0 44 42 "F" 0 734 0 "E" "20" 0 1 1 372 "D" 0 0 0 0 0 0 0 0 0 0 0
"787281975" 0 69 36 "F" 1 688 1 "E" "20" 0 0 0 208 "D" 1 0 0 0 0 0 0 0 0 0 0
"787301400" 0 48 67 "M" 1 726 1 "E" "20" 0 0 0 107 "P" 0 0 0 0 0 0 0 0 0 0 0
"787622207" 0 41 70 "F" 0 716 0 "E" "20" 0 0 0 152 "D" 1 0 0 0 0 0 0 0 0 0 0
"788328926" 0 45 40 "F" 1 721 0 "E" "20" 0 0 0 223 "O" 0 0 0 0 0 0 0 0 0 0 0
"788860521" 0 21 19 "F" 0 670 0 "E" "20" 0 0 0 209 "C" 0 0 0 0 0 0 0 0 0 0 0
"789015398" 0 56 44 "F" 1 670 0 "E" "20" 0 0 0 139 "O" 0 0 0 0 0 0 0 0 0 0 0
"789041030" 0 39 30 "F" 0 692 0 "E" "20" 0 0 0 210 "U" 0 0 0 0 0 0 0 0 0 0 0
"789180889" 0 40 59 "M" 0 706 1 "E" "20" 0 0 1 317 "R" 1 0 0 0 0 0 0 0 0 0 0
"789337608" 0 58 61 "F" 1 661 1 "E" "20" 0 0 0 110 "D" 0 0 0 0 0 0 0 0 0 0 0
"789363671" 0 51 40 "F" 0 726 0 "E" "20" 0 0 1 209 "C" 1 0 0 0 0 0 0 0 0 0 0
"790018916" 0 52 66 "M" 1 717 1 "E" "20" 0 0 0 219 "R" 1 0 0 0 0 0 0 0 0 0 0
"790181064" 0 36 46 "F" 0 714 0 "E" "20" 0 0 0 165 "C" 1 0 0 0 0 0 0 0 0 0 0
"790673936" 0 47 69 "M" 1 708 1 "E" "20" 0 0 0 99 "U" 0 0 0 0 0 0 0 0 0 0 0
"790747333" 0 34 58 "F" 0 667 0 "E" "20" 0 1 1 289 "C" 0 0 0 0 0 0 0 0 0 0 0
"790901319" 0 38 22 "F" 1 739 0 "E" "20" 0 0 0 72 "U" 0 0 0 0 0 0 0 0 0 0 0
"792**0558" 0 46 79 "F" 1 742 1 "E" "20" 0 0 0 183 "C" 1 0 0 0 0 0 0 0 0 0 0
"792232191" 0 54 52 "F" 1 637 1 "E" "20" 0 0 0 94 "O" 1 0 0 0 0 0 0 0 0 0 0
"793111068" 1 51 62 "M" 1 692 1 "E" "20" 1 1 2 775 "U" 0 0 0 0 39 0 0 0 78 0 117
"793123942" 0 37 62 "M" 0 703 1 "E" "20" 0 0 0 291 "O" 0 0 0 0 0 0 0 0 0 0 0
"793789341" 0 33 43 "F" 0 700 0 "E" "20" 1 1 2 471 "D" 0 1 0 0 0 0 0 0 0 0 0
"794335964" 0 24 21 "F" 0 657 0 "E" "20" 0 0 0 210 "O" 0 0 0 0 0 0 0 0 0 0 0
"794564553" 1 44 71 "F" 1 707 0 "E" "20" 0 0 0 152 "O" 1 0 0 0 24 0 0 0 18 0 42
"796891992" 0 34 59 "M" 0 701 1 "E" "20" 0 0 0 216 "C" 0 0 0 0 0 0 0 0 0 0 0
"797598215" 0 65 52 "F" 1 694 1 "E" "20" 0 0 0 72 "O" 0 0 0 0 0 0 0 0 0 0 0
"797624368" 0 34 61 "M" 0 665 1 "E" "20" 0 0 0 119 "D" 1 0 0 0 0 0 0 0 0 0 0
"797645114" 0 48 62 "M" 0 703 1 "E" "20" 0 0 0 61 "P" 0 0 0 0 0 0 0 0 0 0 0
"797688080" 0 51 68 "M" 0 690 1 "E" "20" 0 0 0 137 "R" 1 0 0 0 0 0 0 0 0 0 0
"798003755" 0 68 55 "F" 1 736 1 "E" "20" 0 0 0 147 "O" 1 0 0 0 0 0 0 0 0 0 0
"798054169" 1 41 67 "M" 1 678 1 "E" "20" 0 0 0 455 "C" 0 0 0 8 101 0 0 0 220 11 340
"798520903" 0 29 31 "F" 0 747 0 "E" "20" 0 0 0 129 "O" 1 0 0 0 0 0 0 0 0 0 0
"799442336" 0 46 59 "M" 1 669 1 "E" "20" 0 0 0 179 "U" 0 0 0 0 0 0 0 0 0 0 0
"800488555" 0 42 68 "M" 1 674 1 "E" "20" 0 1 1 229 "P" 0 0 0 0 0 0 0 0 0 0 0
"800594795" 0 49 32 "F" 1 716 0 "E" "20" 0 0 0 255 "O" 1 0 0 0 0 0 0 0 0 0 0
"800663938" 0 45 44 "F" 1 685 0 "E" "20" 0 0 0 227 "O" 0 0 0 0 0 0 0 0 0 0 0
"800860328" 0 49 65 "M" 1 701 0 "E" "20" 0 0 0 113 "U" 0 0 0 0 0 0 0 0 0 0 0
"801846096" 0 46 41 "F" 1 707 0 "E" "20" 0 0 1 231 "P" 0 0 0 0 0 0 0 0 0 0 0
"802228320" 0 35 45 "M" 0 671 0 "E" "20" 1 1 1 243 "O" 0 0 0 0 0 0 0 0 0 0 0
"802740813" 1 46 29 "M" 1 685 1 "E" "20" 0 0 0 149 "D" 0 0 0 0 0 0 10 0 0 0 10
"802891429" 0 66 54 "M" 1 708 1 "E" "20" 0 0 0 221 "U" 0 0 1 0 0 0 0 0 0 0 0
"803279905" 0 47 61 "M" 0 740 1 "E" "20" 0 0 0 205 "" 0 0 0 0 0 0 0 0 0 0 0
"804928944" 0 42 76 "M" 1 705 1 "E" "20" 0 0 0 185 "O" 0 1 0 0 0 0 0 0 0 0 0
"805392343" 0 52 25 "F" 1 702 1 "E" "20" 0 0 0 168 "P" 1 0 0 0 0 0 0 0 0 0 0
"807212624" 1 29 67 "F" 0 689 0 "E" "20" 1 1 1 230 "" 0 0 0 0 27 0 0 0 38 0 65
"807519731" 0 41 38 "M" 1 710 1 "E" "20" 0 0 0 92 "P" 1 0 0 0 0 0 0 0 0 0 0
"807614789" 0 51 61 "F" 1 706 0 "E" "20" 0 0 0 113 "O" 0 0 0 0 0 0 0 0 0 0 0
"808396130" 0 52 63 "F" 1 708 0 "E" "20" 0 0 0 291 "P" 1 0 0 0 0 0 0 0 0 0 0
"808483770" 0 52 42 "F" 1 695 0 "E" "20" 0 0 0 122 "C" 0 0 0 0 0 0 0 0 0 0 0
"808546598" 0 50 61 "M" 1 690 1 "E" "20" 0 0 0 82 "O" 0 0 0 0 0 0 0 0 0 0 0
"808677664" 0 51 58 "M" 1 709 1 "E" "20" 0 0 1 699 "C" 1 0 0 0 0 0 0 0 0 0 0
"809802793" 0 63 69 "M" 1 695 0 "E" "20" 0 0 0 228 "U" 0 0 0 0 0 0 0 0 0 0 0
"810424700" 0 43 59 "M" 1 686 1 "E" "20" 0 0 0 191 "R" 1 0 0 0 0 0 0 0 0 0 0
"810533600" 0 45 37 "F" 1 694 0 "E" "20" 0 1 1 343 "" 0 0 0 0 0 0 0 0 0 0 0
"811105935" 0 44 38 "F" 1 640 0 "E" "20" 0 0 0 110 "D" 1 0 0 0 0 0 0 0 0 0 0
"811215822" 0 47 38 "F" 1 732 0 "E" "20" 0 0 0 142 "U" 1 0 0 0 0 0 0 0 0 0 0
"811374767" 0 45 29 "F" 0 703 1 "E" "20" 0 0 1 466 "R" 0 0 0 0 0 0 0 0 0 0 0
"812322952" 0 48 34 "F" 1 730 0 "E" "20" 0 0 0 230 "U" 1 0 0 0 0 0 0 0 0 0 0
"813225581" 0 56 47 "M" 0 702 0 "E" "20" 1 1 1 421 "R" 0 0 0 0 0 0 0 0 0 0 0
"813321275" 0 49 51 "M" 0 693 0 "E" "20" 0 0 0 250 "U" 0 0 0 0 0 0 0 0 0 0 0
"813626634" 0 34 35 "M" 0 661 0 "E" "20" 0 0 0 99 "P" 0 0 0 0 0 0 0 0 0 0 0
"814312655" 0 NA NA "" NA 671 NA "E" "20" 0 1 1 260 "D" 1 0 0 0 0 0 0 0 0 0 0
"815121565" 0 67 50 "F" 1 729 1 "E" "20" 0 1 1 346 "P" 1 0 0 0 0 0 0 0 0 0 0
"815334938" 0 41 45 "F" 1 701 0 "E" "20" 0 0 0 170 "R" 1 0 0 0 0 0 0 0 0 0 0
"816083230" 0 22 19 "F" 0 715 0 "E" "20" 0 0 0 249 "D" 0 1 0 0 0 0 0 0 0 0 0
"816093242" 0 33 53 "F" 1 683 0 "E" "20" 0 0 0 229 "O" 0 0 0 0 0 0 0 0 0 0 0
"816743543" 0 34 27 "F" 0 716 1 "E" "20" 0 0 0 214 "P" 1 0 0 0 0 0 0 0 0 0 0
"816898330" 1 42 30 "F" 1 666 0 "E" "20" 0 0 0 224 "D" 0 0 0 0 0 32 21 26 37 0 116
"817356662" 0 NA NA "" NA 666 NA "E" "20" 0 0 0 131 "O" 0 1 1 0 0 0 0 0 0 0 0
"817629927" 0 35 65 "M" 0 740 1 "E" "20" 0 1 1 130 "P" 0 0 0 0 0 0 0 0 0 0 0
"817916953" 0 55 61 "M" 0 748 1 "E" "20" 0 0 0 151 "O" 0 1 0 0 0 0 0 0 0 0 0
"818213075" 0 45 45 "F" 1 718 0 "E" "20" 0 0 0 123 "R" 0 0 0 0 0 0 0 0 0 0 0
"818491762" 0 36 62 "M" 0 707 1 "E" "20" 0 0 0 129 "O" 1 0 0 0 0 0 0 0 0 0 0
"818793700" 0 32 71 "M" 0 686 1 "E" "20" 0 0 0 173 "D" 1 0 0 0 0 0 0 0 0 0 0
"819649800" 0 NA NA "" NA 718 NA "E" "20" 0 0 0 75 "P" 0 0 0 0 0 0 0 0 0 0 0
"820275982" 0 40 17 "M" 1 709 0 "E" "20" 0 0 0 237 "C" 0 0 0 0 0 0 0 0 0 0 0
"820746838" 0 39 46 "F" 0 739 0 "E" "20" 0 0 0 175 "U" 0 0 0 0 0 0 0 0 0 0 0
"821190051" 0 47 44 "F" 1 748 0 "E" "20" 0 0 0 143 "C" 0 0 0 0 0 0 0 0 0 0 0
"821325396" 0 49 59 "F" 0 693 0 "E" "20" 0 0 0 98 "O" 1 0 0 0 0 0 0 0 0 0 0
"822083692" 0 38 67 "F" 0 704 0 "E" "20" 0 0 0 174 "O" 1 0 0 0 0 0 0 0 0 0 0
"822263455" 0 50 57 "M" 1 688 1 "E" "20" 0 0 0 216 "P" 0 0 0 0 0 0 0 0 0 0 0
"822853334" 0 39 24 "F" 0 678 1 "E" "20" 0 0 0 489 "D" 0 0 0 0 0 0 0 0 0 0 0
"823931782" 0 47 30 "F" 0 669 1 "E" "20" 0 1 1 477 "R" 1 0 0 0 0 0 0 0 0 0 0
"824216057" 0 53 43 "M" 0 650 0 "E" "20" 0 0 0 181 "U" 0 0 0 0 0 0 0 0 0 0 0
"824263915" 0 46 22 "M" 1 700 0 "E" "20" 0 0 0 250 "P" 0 0 0 0 0 0 0 0 0 0 0
"824325239" 0 45 60 "F" 1 669 1 "E" "20" 0 0 0 80 "D" 0 0 0 0 0 0 0 0 0 0 0
"824665408" 0 39 44 "M" 0 735 0 "E" "20" 0 0 1 316 "R" 1 0 0 0 0 0 0 0 0 0 0
"824688800" 0 65 33 "F" 1 702 0 "E" "20" 0 0 0 208 "P" 0 0 0 0 0 0 0 0 0 0 0
"824767547" 0 38 60 "F" 0 641 1 "E" "20" 0 0 1 226 "D" 0 0 0 0 0 0 0 0 0 0 0
"825556819" 0 48 64 "F" 1 730 1 "E" "20" 0 0 0 206 "D" 0 0 0 0 0 0 0 0 0 0 0
"825829221" 0 45 16 "M" 1 723 1 "E" "20" 0 0 0 157 "O" 0 0 0 0 0 0 0 0 0 0 0
"825996586" 0 56 27 "M" 1 697 0 "E" "20" 0 0 0 127 "D" 0 0 0 0 0 0 0 0 0 0 0
"826232103" 0 34 54 "F" 0 662 0 "E" "20" 0 0 0 141 "O" 0 0 0 0 0 0 0 0 0 0 0
"826251628" 0 49 43 "M" 1 698 0 "E" "20" 2 2 2 314 "U" 0 0 0 0 0 0 0 0 0 0 0
"826480119" 0 44 67 "M" 1 697 0 "E" "20" 0 0 0 204 "U" 0 0 0 0 0 0 0 0 0 0 0
"826629008" 0 46 38 "F" 1 707 0 "E" "20" 1 1 1 341 "D" 0 0 0 0 0 0 0 0 0 0 0
"827476432" 0 53 70 "M" 1 690 1 "E" "20" 0 1 1 344 "C" 0 0 0 0 0 0 0 0 0 0 0
"828066001" 1 55 51 "F" 1 701 0 "E" "20" 0 0 0 164 "U" 0 0 0 0 14 0 0 0 9 0 23
"828259295" 0 40 57 "F" 0 675 1 "E" "20" 0 0 1 507 "D" 0 0 0 0 0 0 0 0 0 0 0
"828415529" 0 38 58 "M" 0 678 1 "E" "20" 0 0 0 409 "P" 0 0 0 0 0 0 0 0 0 0 0
"828820704" 0 41 56 "M" 1 739 1 "E" "20" 0 0 0 250 "O" 0 1 0 0 0 0 0 0 0 0 0
"829216368" 0 33 60 "M" 0 753 1 "E" "20" 0 0 0 230 "U" 0 0 0 0 0 0 0 0 0 0 0
"829282246" 0 55 55 "M" 0 676 1 "E" "20" 0 0 0 149 "R" 0 0 0 0 0 0 0 0 0 0 0
"829385927" 0 67 40 "F" 1 696 1 "E" "20" 0 0 0 254 "O" 0 0 0 0 0 0 0 0 0 0 0
"829619742" 0 32 25 "F" 0 718 1 "E" "20" 0 0 0 95 "R" 1 0 0 0 0 0 0 0 0 0 0
"829777854" 0 50 21 "M" 1 747 0 "E" "20" 0 0 0 366 "O" 0 0 0 0 0 0 0 0 0 0 0
"830278260" 0 38 64 "M" 0 693 0 "E" "20" 0 0 0 155 "C" 0 0 0 0 0 0 0 0 0 0 0
"830979552" 0 44 23 "F" 1 729 0 "E" "20" 0 0 0 176 "O" 0 0 0 0 0 0 0 0 0 0 0
"831303819" 0 44 53 "F" 1 749 0 "E" "20" 0 1 1 325 "D" 0 0 0 0 0 0 0 0 0 0 0
"831641871" 0 49 44 "F" 1 694 0 "E" "20" 0 0 0 97 "D" 0 1 0 0 0 0 0 0 0 0 0
"832054354" 0 36 49 "M" 0 702 0 "E" "20" 0 0 0 206 "P" 0 0 0 0 0 0 0 0 0 0 0
"832168884" 0 36 62 "F" 0 NA 1 "E" "20" 0 0 1 121 "O" 0 0 0 0 0 0 0 0 0 0 0
"832974284" 0 21 68 "M" 0 666 0 "E" "20" 0 0 0 154 "R" 0 0 0 0 0 0 0 0 0 0 0
"833069158" 0 55 44 "M" 1 667 0 "E" "20" 0 0 0 252 "U" 0 0 0 0 0 0 0 0 0 0 0
"833863209" 0 29 64 "M" 0 717 0 "E" "20" 0 0 0 66 "P" 0 0 0 0 0 0 0 0 0 0 0
"834725989" 0 35 50 "M" 0 687 0 "E" "20" 0 0 2 188 "C" 0 0 0 0 0 0 0 0 0 0 0
"835228145" 1 34 62 "M" 0 655 1 "E" "20" 0 0 0 221 "O" 0 0 0 0 36 0 0 0 98 0 134
"835682190" 0 43 45 "M" 1 656 0 "E" "20" 0 0 0 140 "D" 0 0 0 0 0 0 0 0 0 0 0
"836082531" 0 41 29 "F" 1 712 0 "E" "20" 0 0 0 248 "O" 1 0 0 0 0 0 0 0 0 0 0
"836619068" 1 44 27 "M" 1 669 0 "E" "20" 0 0 0 306 "U" 0 0 0 0 0 8 0 8 93 20 129
"836835073" 0 40 29 "F" 0 727 1 "E" "20" 0 0 0 69 "O" 1 0 0 0 0 0 0 0 0 0 0
"836935077" 0 45 40 "F" 1 682 0 "E" "20" 0 0 0 215 "D" 1 0 0 0 0 0 0 0 0 0 0
"837093563" 0 53 65 "M" 0 729 0 "E" "20" 0 0 0 116 "U" 0 1 0 0 0 0 0 0 0 0 0
"837484279" 0 43 63 "F" 1 690 0 "E" "20" 0 0 1 155 "D" 0 0 0 0 0 0 0 0 0 0 0
"838357866" 0 43 59 "F" 1 701 1 "E" "20" 0 0 0 210 "D" 0 0 0 0 0 0 0 0 0 0 0
"838367629" 0 33 46 "M" 0 698 0 "E" "20" 0 0 0 161 "P" 1 0 0 0 0 0 0 0 0 0 0
"838627953" 0 43 48 "F" 0 701 0 "E" "20" 0 0 0 67 "C" 0 0 0 0 0 0 0 0 0 0 0
"839220393" 0 44 62 "M" 1 698 1 "E" "20" 0 0 0 88 "D" 1 0 0 0 0 0 0 0 0 0 0
"839842251" 0 30 64 "F" 1 687 1 "E" "20" 0 1 1 461 "O" 0 0 0 0 0 0 0 0 0 0 0
"839890748" 0 50 60 "F" 0 692 1 "E" "20" 1 1 1 159 "O" 0 0 0 0 0 0 0 0 0 0 0
"839978465" 0 38 19 "F" 0 663 1 "E" "20" 2 2 2 269 "O" 0 0 0 0 0 0 0 0 0 0 0
"840010056" 0 59 41 "M" 1 705 1 "E" "20" 0 0 0 68 "C" 0 1 0 0 0 0 0 0 0 0 0
"840208367" 0 46 45 "M" 1 722 0 "E" "20" 1 1 1 439 "" 0 0 0 0 0 0 0 0 0 0 0
"840326400" 0 40 63 "M" 1 721 1 "E" "20" 1 1 1 128 "C" 1 0 0 0 0 0 0 0 0 0 0
"840372529" 0 54 61 "M" 1 715 1 "E" "20" 0 0 0 66 "U" 1 0 0 0 0 0 0 0 0 0 0
"840488905" 0 49 60 "M" 1 702 1 "E" "20" 0 0 0 128 "C" 1 0 0 0 0 0 0 0 0 0 0
"841978392" 0 NA NA "" NA 686 NA "E" "20" 1 1 1 285 "D" 0 0 0 0 0 0 0 0 0 0 0
"841979279" 0 39 48 "M" 0 684 0 "E" "20" 0 0 0 105 "P" 0 0 0 0 0 0 0 0 0 0 0
"842196586" 0 45 22 "F" 0 655 0 "E" "20" 0 0 0 215 "" 0 0 0 0 0 0 0 0 0 0 0
"842437601" 0 47 56 "M" 1 733 0 "E" "20" 0 0 0 66 "O" 0 0 0 0 0 0 0 0 0 0 0
"842774232" 0 59 50 "M" 1 689 0 "E" "20" 0 0 0 80 "R" 0 0 0 0 0 0 0 0 0 0 0
"844246155" 0 57 50 "M" 1 710 0 "E" "20" 0 0 0 232 "D" 0 0 0 0 0 0 0 0 0 0 0
"844311795" 0 47 60 "F" 1 704 1 "E" "20" 0 0 0 198 "O" 0 0 0 0 0 0 0 0 0 0 0
"844526723" 0 35 33 "M" 1 722 0 "E" "20" 0 0 1 182 "U" 0 0 0 0 0 0 0 0 0 0 0
"845032014" 0 44 59 "M" 0 701 1 "E" "20" 0 0 0 188 "" 0 0 0 0 0 0 0 0 0 0 0
"845232233" 0 49 61 "M" 0 756 1 "E" "20" 0 0 0 80 "C" 0 0 0 0 0 0 0 0 0 0 0
"846138445" 0 30 65 "F" 1 650 1 "E" "20" 0 0 0 217 "R" 0 0 0 0 0 0 0 0 0 0 0
"846333093" 0 56 66 "F" 1 722 1 "E" "20" 0 0 0 82 "O" 1 0 1 0 0 0 0 0 0 0 0
"846918696" 0 50 68 "M" 0 696 0 "E" "20" 0 0 0 222 "R" 1 0 0 0 0 0 0 0 0 0 0
"847410021" 0 39 51 "M" 0 652 0 "E" "20" 0 0 0 184 "D" 0 0 0 0 0 0 0 0 0 0 0
"847479463" 0 56 65 "M" 1 681 1 "E" "20" 0 0 0 140 "P" 0 0 0 0 0 0 0 0 0 0 0
"848434023" 0 NA NA "" NA 713 NA "E" "20" 0 0 1 449 "O" 0 0 0 0 0 0 0 0 0 0 0
"848929876" 0 57 40 "M" 1 689 1 "E" "20" 0 0 0 81 "O" 0 0 0 0 0 0 0 0 0 0 0
"848985358" 0 57 60 "F" 1 743 1 "E" "20" 0 0 0 136 "" 0 0 0 0 0 0 0 0 0 0 0
"849084644" 0 43 48 "F" 1 719 1 "E" "20" 0 0 0 198 "" 0 0 0 0 0 0 0 0 0 0 0
"849294355" 0 58 69 "F" 1 677 0 "E" "20" 0 0 0 179 "O" 0 0 0 0 0 0 0 0 0 0 0
"849395668" 0 37 67 "F" 1 739 0 "E" "20" 0 0 0 193 "D" 0 0 0 0 0 0 0 0 0 0 0
"849538867" 0 38 67 "F" 0 732 1 "E" "20" 0 0 0 135 "U" 0 0 1 0 0 0 0 0 0 0 0
"849607098" 0 38 45 "M" 0 722 0 "E" "20" 0 0 0 250 "C" 0 0 0 0 0 0 0 0 0 0 0
"850540561" 1 44 27 "M" 1 661 0 "E" "20" 1 1 2 625 "O" 0 0 0 0 0 0 0 0 59 13 72
"850604030" 0 32 47 "F" 0 700 0 "E" "20" 0 0 0 167 "C" 0 0 0 0 0 0 0 0 0 0 0
"851466153" 1 45 30 "F" 1 721 0 "E" "20" 0 1 1 201 "C" 0 0 0 0 0 10 0 9 14 0 33
"851719624" 1 29 44 "F" 1 656 0 "E" "20" 0 1 1 269 "P" 0 0 0 0 0 16 17 10 29 0 72
"852405230" 0 53 47 "M" 0 670 0 "E" "20" 0 0 0 66 "O" 0 0 0 0 0 0 0 0 0 0 0
"853711087" 0 51 43 "F" 1 640 0 "E" "20" 1 1 1 345 "C" 1 0 0 0 0 0 0 0 0 0 0
"854095289" 0 44 57 "F" 0 727 1 "E" "20" 0 0 0 264 "O" 0 0 0 0 0 0 0 0 0 0 0
"854387334" 0 66 61 "M" 1 713 1 "E" "20" 0 0 0 212 "D" 1 0 1 0 0 0 0 0 0 0 0
"854630151" 0 38 62 "M" 0 697 1 "E" "20" 0 0 0 237 "D" 0 0 0 0 0 0 0 0 0 0 0
"854720756" 0 38 72 "M" 0 682 1 "E" "20" 0 0 0 144 "C" 0 0 0 0 0 0 0 0 0 0 0
"854883269" 0 24 37 "M" 0 676 1 "E" "20" 0 0 0 247 "D" 1 0 0 0 0 0 0 0 0 0 0
"855343741" 0 40 51 "M" 1 718 0 "E" "20" 0 0 0 220 "D" 0 0 0 0 0 0 0 0 0 0 0
"856841745" 0 70 53 "F" 1 678 0 "E" "20" 0 0 0 144 "D" 0 0 0 0 0 0 0 0 0 0 0
"856940846" 0 62 30 "M" 1 594 0 "E" "20" 0 0 0 244 "O" 0 0 0 0 0 0 0 0 0 0 0
"857488708" 0 NA NA "" NA 738 NA "E" "20" 0 0 0 244 "D" 1 0 0 0 0 0 0 0 0 0 0
"857598111" 0 36 44 "F" 0 703 0 "E" "20" 1 1 1 429 "O" 1 0 0 0 0 0 0 0 0 0 0
"859264060" 0 39 43 "F" 0 707 0 "E" "20" 0 0 0 186 "U" 1 0 0 0 0 0 0 0 0 0 0
"859599645" 0 53 23 "F" 1 656 0 "E" "20" 0 1 1 370 "P" 0 1 0 0 0 0 0 0 0 0 0
"859856703" 0 40 45 "M" 1 694 0 "E" "20" 0 0 0 181 "D" 0 0 0 0 0 0 0 0 0 0 0
"860024395" 0 40 62 "F" 0 705 1 "E" "20" 0 0 0 228 "D" 0 0 0 0 0 0 0 0 0 0 0
"860721034" 0 41 56 "M" 0 627 1 "E" "20" 0 0 0 164 "O" 1 0 0 0 0 0 0 0 0 0 0
"861326358" 0 45 42 "M" 1 721 0 "E" "20" 1 1 1 443 "O" 0 0 0 0 0 0 0 0 0 0 0
"862667356" 0 35 45 "M" 0 728 0 "E" "20" 1 1 2 697 "R" 1 0 0 0 0 0 0 0 0 0 0
"862670684" 0 35 33 "F" 1 722 1 "E" "20" 0 0 0 195 "O" 1 0 0 0 0 0 0 0 0 0 0
"862962629" 0 52 81 "M" 1 689 1 "E" "20" 0 0 0 257 "U" 1 0 0 0 0 0 0 0 0 0 0
"863934583" 0 39 66 "F" 0 685 1 "E" "20" 1 1 1 244 "D" 0 0 0 0 0 0 0 0 0 0 0
"863966119" 0 36 41 "M" 0 696 0 "E" "20" 0 0 0 258 "U" 1 0 0 0 0 0 0 0 0 0 0
"864645765" 0 48 41 "M" 1 674 0 "E" "20" 0 0 0 136 "O" 0 1 0 0 0 0 0 0 0 0 0
"864670756" 0 48 59 "M" 0 701 1 "E" "20" 0 0 0 249 "D" 0 0 0 0 0 0 0 0 0 0 0
"865655861" 0 59 41 "F" 0 748 0 "E" "20" 0 0 0 117 "O" 0 0 0 0 0 0 0 0 0 0 0
"866377705" 0 40 57 "F" 1 684 1 "E" "20" 1 1 1 338 "U" 0 0 0 0 0 0 0 0 0 0 0
"867225041" 0 41 78 "F" 0 671 0 "E" "20" 0 0 0 418 "P" 0 0 0 0 0 0 0 0 0 0 0
"867911271" 0 44 33 "F" 1 748 0 "E" "20" 0 0 0 226 "U" 1 0 0 0 0 0 0 0 0 0 0
"867925032" 0 46 49 "M" 1 729 0 "E" "20" 1 1 1 152 "C" 0 0 0 0 0 0 0 0 0 0 0
